#id	length	GC	avg.qual	sample
m84073_231201_024147_s2/249171547/ccs	339	53.39	39.97	5A
m84073_231201_024147_s2/260248070/ccs	1067	53.23	40.00	5A
m84073_231201_024147_s2/249172277/ccs	120	45.00	40.00	5A
m84073_231201_024147_s2/249171084/ccs	346	42.20	40.00	5A
m84073_231201_024147_s2/260247332/ccs	747	57.97	20.95	5A
m84073_231201_024147_s2/243143588/ccs	431	58.00	40.00	5A
m84073_231201_024147_s2/249172117/ccs	78	48.72	40.00	5A
m84073_231201_024147_s2/243143486/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/243208505/ccs	413	53.27	40.00	5A
m84073_231201_024147_s2/260312355/ccs	1224	51.23	40.00	5A
m84073_231201_024147_s2/243209185/ccs	29	62.07	40.00	5A
m84073_231201_024147_s2/249238508/ccs	1403	42.62	40.00	5A
m84073_231201_024147_s2/249237897/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/237704225/ccs	179	51.40	40.00	5A
m84073_231201_024147_s2/265884563/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/237767831/ccs	29	62.07	40.00	5A
m84073_231201_024147_s2/243273064/ccs	565	39.82	39.76	5A
m84073_231201_024147_s2/243273531/ccs	78	48.72	25.61	5A
m84073_231201_024147_s2/260378008/ccs	109	42.20	40.00	5A
m84073_231201_024147_s2/249239292/ccs	132	50.00	39.36	5A
m84073_231201_024147_s2/243338698/ccs	1322	37.59	40.00	5A
m84073_231201_024147_s2/243338699/ccs	623	56.98	40.00	5A
m84073_231201_024147_s2/260379526/ccs	698	58.60	28.83	5A
m84073_231201_024147_s2/243338240/ccs	663	49.62	40.00	5A
m84073_231201_024147_s2/237833250/ccs	361	38.78	39.97	5A
m84073_231201_024147_s2/265949223/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/260380271/ccs	278	44.24	39.68	5A
m84073_231201_024147_s2/260443157/ccs	1066	41.37	40.00	5A
m84073_231201_024147_s2/255005730/ccs	1068	52.34	40.00	5A
m84073_231201_024147_s2/243340648/ccs	318	54.72	40.00	5A
m84073_231201_024147_s2/243404593/ccs	705	55.60	40.00	5A
m84073_231201_024147_s2/260444745/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/243404119/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/255070519/ccs	516	46.12	40.00	5A
m84073_231201_024147_s2/243470679/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/237964840/ccs	1069	41.25	39.99	5A
m84073_231201_024147_s2/243470070/ccs	590	44.41	40.00	5A
m84073_231201_024147_s2/243471242/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/237966831/ccs	705	55.18	40.00	5A
m84073_231201_024147_s2/260510139/ccs	587	51.96	40.00	5A
m84073_231201_024147_s2/243535607/ccs	623	56.98	39.98	5A
m84073_231201_024147_s2/243536364/ccs	861	49.36	36.65	5A
m84073_231201_024147_s2/243536635/ccs	821	50.30	40.00	5A
m84073_231201_024147_s2/243536172/ccs	428	58.41	40.00	5A
m84073_231201_024147_s2/249435473/ccs	623	56.98	29.67	5A
m84073_231201_024147_s2/255134959/ccs	698	58.60	40.00	5A
m84073_231201_024147_s2/260575730/ccs	708	57.34	40.00	5A
m84073_231201_024147_s2/243601463/ccs	151	37.09	40.00	5A
m84073_231201_024147_s2/243601731/ccs	635	58.90	40.00	5A
m84073_231201_024147_s2/238097263/ccs	476	54.20	40.00	5A
m84073_231201_024147_s2/243666748/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/249499903/ccs	724	43.92	40.00	5A
m84073_231201_024147_s2/255137139/ccs	346	42.20	40.00	5A
m84073_231201_024147_s2/255201245/ccs	318	54.72	40.00	5A
m84073_231201_024147_s2/238097974/ccs	475	56.00	39.98	5A
m84073_231201_024147_s2/243731651/ccs	120	45.83	40.00	5A
m84073_231201_024147_s2/238162151/ccs	208	55.29	37.94	5A
m84073_231201_024147_s2/260707111/ccs	29	62.07	40.00	5A
m84073_231201_024147_s2/243733611/ccs	14	35.71	40.00	5A
m84073_231201_024147_s2/260771787/ccs	307	55.05	40.00	5A
m84073_231201_024147_s2/249566268/ccs	1011	50.25	40.00	5A
m84073_231201_024147_s2/255266070/ccs	361	39.34	40.00	5A
m84073_231201_024147_s2/243863230/ccs	1451	51.96	39.64	5A
m84073_231201_024147_s2/255266202/ccs	92	59.78	40.00	5A
m84073_231201_024147_s2/243798734/ccs	706	54.53	40.00	5A
m84073_231201_024147_s2/266342252/ccs	476	53.36	27.27	5A
m84073_231201_024147_s2/266342416/ccs	635	59.06	39.99	5A
m84073_231201_024147_s2/238358302/ccs	1228	51.06	37.64	5A
m84073_231201_024147_s2/243928330/ccs	706	54.96	40.00	5A
m84073_231201_024147_s2/243865133/ccs	725	43.45	39.89	5A
m84073_231201_024147_s2/238358812/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/243930562/ccs	346	43.64	40.00	5A
m84073_231201_024147_s2/238423455/ccs	14	35.71	40.00	5A
m84073_231201_024147_s2/238424046/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/238423180/ccs	29	62.07	40.00	5A
m84073_231201_024147_s2/249697277/ccs	634	58.83	40.00	5A
m84073_231201_024147_s2/255332409/ccs	593	55.14	40.00	5A
m84073_231201_024147_s2/255333168/ccs	45	35.56	40.00	5A
m84073_231201_024147_s2/260838795/ccs	569	36.56	40.00	5A
m84073_231201_024147_s2/249762125/ccs	389	48.07	40.00	5A
m84073_231201_024147_s2/260902608/ccs	623	56.98	40.00	5A
m84073_231201_024147_s2/249826657/ccs	1068	53.09	39.26	5A
m84073_231201_024147_s2/249828787/ccs	593	55.14	35.69	5A
m84073_231201_024147_s2/260967528/ccs	1228	51.06	40.00	5A
m84073_231201_024147_s2/266472937/ccs	1043	43.14	40.00	5A
m84073_231201_024147_s2/249892069/ccs	595	54.79	40.00	5A
m84073_231201_024147_s2/244061472/ccs	151	37.09	40.00	5A
m84073_231201_024147_s2/238556932/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/255464133/ccs	725	43.59	36.23	5A
m84073_231201_024147_s2/249958321/ccs	346	40.46	32.82	5A
m84073_231201_024147_s2/249958393/ccs	1068	53.37	40.00	5A
m84073_231201_024147_s2/244190403/ccs	431	58.00	39.81	5A
m84073_231201_024147_s2/261034169/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/238620672/ccs	678	46.31	40.00	5A
m84073_231201_024147_s2/249958277/ccs	603	54.23	40.00	5A
m84073_231201_024147_s2/261033818/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/266538941/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/238686683/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/249960061/ccs	640	57.34	39.87	5A
m84073_231201_024147_s2/250023086/ccs	159	44.65	40.00	5A
m84073_231201_024147_s2/255594946/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/250022915/ccs	229	34.50	40.00	5A
m84073_231201_024147_s2/244256890/ccs	641	58.35	25.67	5A
m84073_231201_024147_s2/244256308/ccs	623	57.14	40.00	5A
m84073_231201_024147_s2/244192604/ccs	318	55.03	29.35	5A
m84073_231201_024147_s2/261035342/ccs	821	50.30	40.00	5A
m84073_231201_024147_s2/244256581/ccs	456	29.17	40.00	5A
m84073_231201_024147_s2/250089786/ccs	92	55.43	40.00	5A
m84073_231201_024147_s2/238687259/ccs	48	33.33	40.00	5A
m84073_231201_024147_s2/238687531/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/250088749/ccs	40	62.50	40.00	5A
m84073_231201_024147_s2/244322844/ccs	706	54.82	40.00	5A
m84073_231201_024147_s2/250089809/ccs	861	49.25	40.00	5A
m84073_231201_024147_s2/244257744/ccs	420	50.48	40.00	5A
m84073_231201_024147_s2/238687886/ccs	114	49.12	40.00	5A
m84073_231201_024147_s2/238687563/ccs	84	38.10	39.89	5A
m84073_231201_024147_s2/244257574/ccs	1224	51.23	39.93	5A
m84073_231201_024147_s2/261164400/ccs	477	53.46	35.08	5A
m84073_231201_024147_s2/238751435/ccs	44	38.64	39.79	5A
m84073_231201_024147_s2/250090880/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/261164953/ccs	654	58.10	40.00	5A
m84073_231201_024147_s2/255724788/ccs	1068	53.37	40.00	5A
m84073_231201_024147_s2/255727046/ccs	136	55.15	40.00	5A
m84073_231201_024147_s2/255726269/ccs	476	53.36	27.41	5A
m84073_231201_024147_s2/238816444/ccs	264	51.14	40.00	5A
m84073_231201_024147_s2/238753620/ccs	346	40.46	40.00	5A
m84073_231201_024147_s2/238752816/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/238817367/ccs	635	58.90	40.00	5A
m84073_231201_024147_s2/261165544/ccs	707	54.17	40.00	5A
m84073_231201_024147_s2/244453956/ccs	307	55.70	39.71	5A
m84073_231201_024147_s2/244518151/ccs	1069	41.44	39.33	5A
m84073_231201_024147_s2/238882668/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/238883156/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/244519537/ccs	634	58.83	38.82	5A
m84073_231201_024147_s2/238882798/ccs	821	50.30	40.00	5A
m84073_231201_024147_s2/238947858/ccs	636	60.53	30.30	5A
m84073_231201_024147_s2/238948926/ccs	431	58.00	40.00	5A
m84073_231201_024147_s2/238947859/ccs	640	58.28	40.00	5A
m84073_231201_024147_s2/244583998/ccs	476	53.57	40.00	5A
m84073_231201_024147_s2/250286659/ccs	1326	47.74	40.00	5A
m84073_231201_024147_s2/244585105/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/261360900/ccs	29	62.07	40.00	5A
m84073_231201_024147_s2/250352938/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/244586164/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/244585900/ccs	635	58.74	40.00	5A
m84073_231201_024147_s2/244585713/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/250352737/ccs	431	58.00	40.00	5A
m84073_231201_024147_s2/266866703/ccs	821	50.30	40.00	5A
m84073_231201_024147_s2/238949158/ccs	318	54.72	40.00	5A
m84073_231201_024147_s2/239014765/ccs	476	54.41	39.98	5A
m84073_231201_024147_s2/244714866/ccs	301	43.19	32.82	5A
m84073_231201_024147_s2/250353312/ccs	39	35.90	40.00	5A
m84073_231201_024147_s2/250416672/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/239079925/ccs	634	58.83	39.99	5A
m84073_231201_024147_s2/250418981/ccs	585	35.21	38.72	5A
m84073_231201_024147_s2/244780033/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/239079932/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/244716071/ccs	724	44.06	40.00	5A
m84073_231201_024147_s2/239145938/ccs	0	0.00	40.00	5A
m84073_231201_024147_s2/261428155/ccs	224	50.89	39.61	5A
m84073_231201_024147_s2/244780870/ccs	125	56.00	39.39	5A
m84073_231201_024147_s2/244781974/ccs	621	56.84	29.77	5A
m84073_231201_024147_s2/244781524/ccs	289	53.98	40.00	5A
m84073_231201_024147_s2/250548105/ccs	347	40.63	24.27	5A
m84073_231201_024147_s2/239211142/ccs	604	48.18	40.00	5A
m84073_231201_024147_s2/250612748/ccs	1069	41.44	39.92	5A
m84073_231201_024147_s2/261492955/ccs	622	56.91	40.00	5A
m84073_231201_024147_s2/244846720/ccs	1069	41.35	40.00	5A
m84073_231201_024147_s2/261492239/ccs	362	44.48	40.00	5A
m84073_231201_024147_s2/239276023/ccs	821	50.30	39.98	5A
m84073_231201_024147_s2/250613930/ccs	705	55.32	40.00	5A
m84073_231201_024147_s2/256249198/ccs	78	48.72	40.00	5A
m84073_231201_024147_s2/250614452/ccs	290	44.48	40.00	5A
m84073_231201_024147_s2/250678533/ccs	821	50.30	40.00	5A
m84073_231201_024147_s2/244847721/ccs	821	50.30	40.00	5A
m84073_231201_024147_s2/250678790/ccs	623	56.98	40.00	5A
m84073_231201_024147_s2/256185448/ccs	432	48.61	40.00	5A
m84073_231201_024147_s2/256248850/ccs	313	49.20	33.38	5A
m84073_231201_024147_s2/244847696/ccs	0	0.00	33.38	5A
m84073_231201_024147_s2/239276535/ccs	1069	41.25	40.00	5A
m84073_231201_024147_s2/244977068/ccs	431	58.00	40.00	5A
m84073_231201_024147_s2/261557304/ccs	264	51.14	22.78	5A
m84073_231201_024147_s2/250680392/ccs	593	55.14	40.00	5A
m84073_231201_024147_s2/256314405/ccs	623	56.82	35.18	5A
m84073_231201_024147_s2/261558013/ccs	635	58.90	25.87	5A
m84073_231201_024147_s2/256315347/ccs	117	44.44	40.00	5A
m84073_231201_024147_s2/261559110/ccs	724	47.10	40.00	5A
m84073_231201_024147_s2/244978192/ccs	475	56.00	39.98	5A
m84073_231201_024147_s2/239342778/ccs	29	62.07	40.00	5A
m84073_231201_024147_s2/250745649/ccs	536	53.73	40.00	5A
m84073_231201_024147_s2/245042322/ccs	346	40.46	40.00	5A
m84073_231201_024147_s2/250744413/ccs	1403	42.62	35.59	5A
m84073_231201_024147_s2/250811465/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/239408561/ccs	587	51.96	40.00	5A
m84073_231201_024147_s2/250809346/ccs	667	50.22	38.75	5A
m84073_231201_024147_s2/239407685/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/250810607/ccs	211	37.91	40.00	5A
m84073_231201_024147_s2/256381370/ccs	623	56.98	28.54	5A
m84073_231201_024147_s2/250876204/ccs	590	44.58	40.00	5A
m84073_231201_024147_s2/239537954/ccs	663	49.62	39.88	5A
m84073_231201_024147_s2/245107804/ccs	623	57.14	40.00	5A
m84073_231201_024147_s2/250875871/ccs	522	50.00	40.00	5A
m84073_231201_024147_s2/239538177/ccs	566	39.75	40.00	5A
m84073_231201_024147_s2/245174216/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/245174167/ccs	1067	52.67	40.00	5A
m84073_231201_024147_s2/239473752/ccs	1069	41.44	38.63	5A
m84073_231201_024147_s2/239474425/ccs	739	57.51	39.87	5A
m84073_231201_024147_s2/250941536/ccs	1206	52.24	40.00	5A
m84073_231201_024147_s2/256511285/ccs	1068	53.37	40.00	5A
m84073_231201_024147_s2/250941634/ccs	442	52.26	40.00	5A
m84073_231201_024147_s2/239602868/ccs	741	57.22	40.00	5A
m84073_231201_024147_s2/239538566/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/245175697/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/251005999/ccs	66	40.91	40.00	5A
m84073_231201_024147_s2/245239540/ccs	663	50.38	40.00	5A
m84073_231201_024147_s2/261756287/ccs	361	39.34	40.00	5A
m84073_231201_024147_s2/239669479/ccs	641	58.19	39.59	5A
m84073_231201_024147_s2/239668966/ccs	741	57.22	30.87	5A
m84073_231201_024147_s2/251071616/ccs	222	38.29	40.00	5A
m84073_231201_024147_s2/251071874/ccs	640	58.28	40.00	5A
m84073_231201_024147_s2/251071565/ccs	662	50.30	34.88	5A
m84073_231201_024147_s2/256577368/ccs	362	44.48	40.00	5A
m84073_231201_024147_s2/239734701/ccs	821	50.30	30.36	5A
m84073_231201_024147_s2/261950725/ccs	114	49.12	40.00	5A
m84073_231201_024147_s2/261950625/ccs	1069	41.44	37.09	5A
m84073_231201_024147_s2/261952756/ccs	739	57.37	40.00	5A
m84073_231201_024147_s2/245371270/ccs	593	55.14	30.23	5A
m84073_231201_024147_s2/245372383/ccs	1147	50.83	40.00	5A
m84073_231201_024147_s2/262016722/ccs	596	40.44	40.00	5A
m84073_231201_024147_s2/261952646/ccs	623	56.98	40.00	5A
m84073_231201_024147_s2/251138309/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/251138049/ccs	1069	41.25	40.00	5A
m84073_231201_024147_s2/261952310/ccs	723	44.40	19.13	5A
m84073_231201_024147_s2/251137823/ccs	861	49.36	40.00	5A
m84073_231201_024147_s2/245372335/ccs	623	56.98	40.00	5A
m84073_231201_024147_s2/251139327/ccs	159	44.65	40.00	5A
m84073_231201_024147_s2/256644220/ccs	1070	41.21	28.55	5A
m84073_231201_024147_s2/239801647/ccs	588	50.51	40.00	5A
m84073_231201_024147_s2/239801599/ccs	28	53.57	40.00	5A
m84073_231201_024147_s2/239865231/ccs	623	56.98	40.00	5A
m84073_231201_024147_s2/262082925/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/251205272/ccs	1193	55.16	40.00	5A
m84073_231201_024147_s2/251204469/ccs	663	49.62	40.00	5A
m84073_231201_024147_s2/239865413/ccs	593	54.64	39.54	5A
m84073_231201_024147_s2/251269280/ccs	7	42.86	40.00	5A
m84073_231201_024147_s2/256644683/ccs	1360	37.79	39.81	5A
m84073_231201_024147_s2/251269242/ccs	355	51.55	40.00	5A
m84073_231201_024147_s2/239866474/ccs	633	58.77	40.00	5A
m84073_231201_024147_s2/245566594/ccs	706	54.53	40.00	5A
m84073_231201_024147_s2/245502583/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/245567084/ccs	634	58.83	40.00	5A
m84073_231201_024147_s2/239931067/ccs	1070	41.40	20.87	5A
m84073_231201_024147_s2/245501266/ccs	593	55.14	40.00	5A
m84073_231201_024147_s2/245567149/ccs	355	47.32	40.00	5A
m84073_231201_024147_s2/239931769/ccs	531	55.56	40.00	5A
m84073_231201_024147_s2/239932018/ccs	476	53.36	39.83	5A
m84073_231201_024147_s2/245632953/ccs	346	40.46	39.95	5A
m84073_231201_024147_s2/256775041/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/251335409/ccs	665	50.08	39.59	5A
m84073_231201_024147_s2/262278273/ccs	741	57.35	38.70	5A
m84073_231201_024147_s2/262278661/ccs	623	56.98	40.00	5A
m84073_231201_024147_s2/239933239/ccs	643	57.39	30.39	5A
m84073_231201_024147_s2/256839444/ccs	114	49.12	40.00	5A
m84073_231201_024147_s2/239997625/ccs	316	55.06	40.00	5A
m84073_231201_024147_s2/256775318/ccs	346	40.75	40.00	5A
m84073_231201_024147_s2/251400738/ccs	1037	56.12	24.61	5A
m84073_231201_024147_s2/245634864/ccs	705	55.18	40.00	5A
m84073_231201_024147_s2/239996145/ccs	821	50.30	40.00	5A
m84073_231201_024147_s2/245634742/ccs	741	57.35	40.00	5A
m84073_231201_024147_s2/245633594/ccs	346	40.46	40.00	5A
m84073_231201_024147_s2/251464968/ccs	663	49.62	40.00	5A
m84073_231201_024147_s2/251401172/ccs	7	42.86	40.00	5A
m84073_231201_024147_s2/251401723/ccs	741	57.22	40.00	5A
m84073_231201_024147_s2/256841238/ccs	663	49.62	39.88	5A
m84073_231201_024147_s2/251530428/ccs	705	55.18	40.00	5A
m84073_231201_024147_s2/240063927/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/251531475/ccs	536	53.73	40.00	5A
m84073_231201_024147_s2/251532601/ccs	634	58.99	40.00	5A
m84073_231201_024147_s2/240128338/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/257036402/ccs	725	43.59	40.00	5A
m84073_231201_024147_s2/251596279/ccs	151	37.09	40.00	5A
m84073_231201_024147_s2/240192807/ccs	29	62.07	40.00	5A
m84073_231201_024147_s2/251598624/ccs	352	49.72	40.00	5A
m84073_231201_024147_s2/240194157/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/240259473/ccs	48	33.33	40.00	5A
m84073_231201_024147_s2/245830465/ccs	726	43.53	40.00	5A
m84073_231201_024147_s2/262410854/ccs	430	49.53	25.24	5A
m84073_231201_024147_s2/212536935/ccs	596	54.36	23.83	5A
m84073_231201_024147_s2/212537145/ccs	725	43.59	40.00	5A
m84073_231201_024147_s2/212537233/ccs	114	49.12	40.00	5A
m84073_231201_024147_s2/245830835/ccs	7	42.86	29.00	5A
m84073_231201_024147_s2/212537572/ccs	346	42.20	40.00	5A
m84073_231201_024147_s2/257168290/ccs	346	40.46	40.00	5A
m84073_231201_024147_s2/245831277/ccs	44	54.55	40.00	5A
m84073_231201_024147_s2/240260321/ccs	462	29.00	40.00	5A
m84073_231201_024147_s2/257168458/ccs	1227	51.26	25.30	5A
m84073_231201_024147_s2/257167081/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/212539147/ccs	420	50.24	40.00	5A
m84073_231201_024147_s2/245895789/ccs	539	54.36	40.00	5A
m84073_231201_024147_s2/257232567/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/212604159/ccs	588	50.51	40.00	5A
m84073_231201_024147_s2/212604226/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/212603299/ccs	705	55.18	27.46	5A
m84073_231201_024147_s2/245962567/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/246025603/ccs	725	43.59	39.99	5A
m84073_231201_024147_s2/262541805/ccs	419	41.77	40.00	5A
m84073_231201_024147_s2/240389876/ccs	476	54.62	34.89	5A
m84073_231201_024147_s2/262607377/ccs	726	43.53	40.00	5A
m84073_231201_024147_s2/240390321/ccs	527	49.34	39.85	5A
m84073_231201_024147_s2/212604792/ccs	741	57.22	34.22	5A
m84073_231201_024147_s2/212667409/ccs	549	53.37	39.98	5A
m84073_231201_024147_s2/262606487/ccs	623	57.14	40.00	5A
m84073_231201_024147_s2/262607467/ccs	427	59.48	39.32	5A
m84073_231201_024147_s2/212668315/ccs	211	37.91	40.00	5A
m84073_231201_024147_s2/212670130/ccs	1011	50.25	40.00	5A
m84073_231201_024147_s2/262672229/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/262672852/ccs	476	53.57	40.00	5A
m84073_231201_024147_s2/206901453/ccs	1069	41.25	40.00	5A
m84073_231201_024147_s2/206902860/ccs	278	44.24	40.00	5A
m84073_231201_024147_s2/229250969/ccs	476	54.41	40.00	5A
m84073_231201_024147_s2/212734162/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/212735344/ccs	662	50.30	32.96	5A
m84073_231201_024147_s2/218173261/ccs	1230	50.98	39.15	5A
m84073_231201_024147_s2/218173442/ccs	1226	51.22	32.83	5A
m84073_231201_024147_s2/229316326/ccs	1068	53.28	40.00	5A
m84073_231201_024147_s2/212735310/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/201330909/ccs	640	58.28	40.00	5A
m84073_231201_024147_s2/218173501/ccs	75	41.33	40.00	5A
m84073_231201_024147_s2/201330343/ccs	339	40.41	31.04	5A
m84073_231201_024147_s2/206966959/ccs	566	39.75	40.00	5A
m84073_231201_024147_s2/206967895/ccs	635	59.06	39.86	5A
m84073_231201_024147_s2/206967401/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/218174057/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/262737605/ccs	623	56.98	40.00	5A
m84073_231201_024147_s2/218238302/ccs	1071	41.55	26.72	5A
m84073_231201_024147_s2/229380015/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/201397643/ccs	663	49.62	26.36	5A
m84073_231201_024147_s2/212800723/ccs	1417	39.03	37.66	5A
m84073_231201_024147_s2/212800457/ccs	595	55.13	38.75	5A
m84073_231201_024147_s2/262802888/ccs	825	40.12	40.00	5A
m84073_231201_024147_s2/201461231/ccs	1069	41.25	40.00	5A
m84073_231201_024147_s2/201462779/ccs	662	50.30	40.00	5A
m84073_231201_024147_s2/218304434/ccs	1067	53.23	40.00	5A
m84073_231201_024147_s2/201526481/ccs	593	55.14	40.00	5A
m84073_231201_024147_s2/229447040/ccs	577	50.09	39.98	5A
m84073_231201_024147_s2/229511046/ccs	175	50.86	40.00	5A
m84073_231201_024147_s2/201526922/ccs	708	57.34	40.00	5A
m84073_231201_024147_s2/201527523/ccs	115	47.83	40.00	5A
m84073_231201_024147_s2/229510944/ccs	861	49.25	39.89	5A
m84073_231201_024147_s2/212865099/ccs	1068	53.46	40.00	5A
m84073_231201_024147_s2/212866397/ccs	109	54.13	40.00	5A
m84073_231201_024147_s2/229511470/ccs	256	54.30	40.00	5A
m84073_231201_024147_s2/207163842/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/223680057/ccs	470	53.40	18.32	5A
m84073_231201_024147_s2/201528166/ccs	1068	41.39	39.06	5A
m84073_231201_024147_s2/223744350/ccs	392	36.73	40.00	5A
m84073_231201_024147_s2/201528236/ccs	1681	50.92	40.00	5A
m84073_231201_024147_s2/201591977/ccs	117	43.59	40.00	5A
m84073_231201_024147_s2/223743923/ccs	778	52.31	40.00	5A
m84073_231201_024147_s2/229575853/ccs	7	42.86	40.00	5A
m84073_231201_024147_s2/223745190/ccs	623	56.98	38.38	5A
m84073_231201_024147_s2/229512292/ccs	368	54.35	40.00	5A
m84073_231201_024147_s2/207165087/ccs	662	50.15	40.00	5A
m84073_231201_024147_s2/201592478/ccs	1069	41.44	40.00	5A
m84073_231201_024147_s2/201593972/ccs	861	49.36	40.00	5A
m84073_231201_024147_s2/201593546/ccs	663	50.08	21.66	5A
m84073_231201_024147_s2/218371984/ccs	117	44.44	40.00	5A
m84073_231201_024147_s2/212931485/ccs	431	58.00	40.00	5A
m84073_231201_024147_s2/218370749/ccs	861	49.01	40.00	5A
m84073_231201_024147_s2/218434723/ccs	346	42.20	40.00	5A
m84073_231201_024147_s2/201594281/ccs	640	58.28	40.00	5A
m84073_231201_024147_s2/223809347/ccs	346	40.75	40.00	5A
m84073_231201_024147_s2/218434660/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/207228690/ccs	307	55.70	40.00	5A
m84073_231201_024147_s2/218435871/ccs	634	58.83	39.87	5A
m84073_231201_024147_s2/207228671/ccs	622	56.91	20.05	5A
m84073_231201_024147_s2/229578425/ccs	476	53.36	40.00	5A
m84073_231201_024147_s2/207230025/ccs	28	71.43	40.00	5A
m84073_231201_024147_s2/201657780/ccs	78	48.72	40.00	5A
m84073_231201_024147_s2/201658536/ccs	1228	51.06	40.00	5A
m84073_231201_024147_s2/223810886/ccs	390	33.59	40.00	5A
m84073_231201_024147_s2/212996429/ccs	741	57.35	40.00	5A
