#id	length	GC	avg.qual	sample
m84073_231201_024147_s2/181998171/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/170791629/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/170856574/ccs	350	42.57	39.07	5B
m84073_231201_024147_s2/177017297/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/170856615/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/170857324/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/177016809/ccs	949	38.78	39.72	5B
m84073_231201_024147_s2/188093458/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/188093475/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/188093487/ccs	950	38.74	29.93	5B
m84073_231201_024147_s2/188093609/ccs	949	38.78	36.88	5B
m84073_231201_024147_s2/188094203/ccs	948	38.92	40.00	5B
m84073_231201_024147_s2/188093638/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/182062201/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/170921069/ccs	330	44.55	39.76	5B
m84073_231201_024147_s2/199298140/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/182063567/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/170858180/ccs	949	38.78	39.99	5B
m84073_231201_024147_s2/188157542/ccs	348	42.53	40.00	5B
m84073_231201_024147_s2/199300983/ccs	68	57.35	40.00	5B
m84073_231201_024147_s2/199299928/ccs	948	38.92	35.08	5B
m84073_231201_024147_s2/188158502/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/188159290/ccs	950	38.84	39.73	5B
m84073_231201_024147_s2/177017891/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/177017474/ccs	949	38.88	36.88	5B
m84073_231201_024147_s2/170986592/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/170986969/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/170986499/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/170988021/ccs	948	38.92	27.71	5B
m84073_231201_024147_s2/199364244/ccs	948	38.92	38.36	5B
m84073_231201_024147_s2/192942799/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/182129945/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/182129278/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/192942491/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/192942304/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/192942884/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/188159519/ccs	950	38.84	24.68	5B
m84073_231201_024147_s2/188159765/ccs	350	42.29	29.94	5B
m84073_231201_024147_s2/188223967/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/188223584/ccs	949	38.88	37.38	5B
m84073_231201_024147_s2/177082946/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/188223600/ccs	948	38.92	40.00	5B
m84073_231201_024147_s2/177083264/ccs	949	38.78	39.72	5B
m84073_231201_024147_s2/170988939/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171053906/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182193687/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/170989001/ccs	949	38.78	19.37	5B
m84073_231201_024147_s2/171052318/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/177083533/ccs	949	38.78	39.62	5B
m84073_231201_024147_s2/177083064/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171054114/ccs	949	38.88	39.98	5B
m84073_231201_024147_s2/171053752/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182194116/ccs	1230	50.98	26.96	5B
m84073_231201_024147_s2/182194789/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/177083980/ccs	950	38.84	32.02	5B
m84073_231201_024147_s2/177083924/ccs	951	38.91	40.00	5B
m84073_231201_024147_s2/193006732/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/177147584/ccs	589	51.27	38.60	5B
m84073_231201_024147_s2/193008357/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/199366366/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/177148096/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/193007686/ccs	109	53.21	40.00	5B
m84073_231201_024147_s2/199429980/ccs	331	44.71	38.44	5B
m84073_231201_024147_s2/171118934/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/171119264/ccs	951	38.80	40.00	5B
m84073_231201_024147_s2/171183631/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/177149223/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171183527/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/193072513/ccs	950	38.84	39.99	5B
m84073_231201_024147_s2/199495136/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/177212796/ccs	948	38.92	40.00	5B
m84073_231201_024147_s2/199430984/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/182195871/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/182195719/ccs	331	44.41	40.00	5B
m84073_231201_024147_s2/171185168/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/188290400/ccs	349	42.12	40.00	5B
m84073_231201_024147_s2/171185038/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182195039/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/171184222/ccs	349	42.41	23.15	5B
m84073_231201_024147_s2/188290176/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/171249765/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/182195606/ccs	349	42.41	39.95	5B
m84073_231201_024147_s2/171185940/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/171249894/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171250573/ccs	951	38.80	38.39	5B
m84073_231201_024147_s2/193073901/ccs	949	38.78	32.02	5B
m84073_231201_024147_s2/171248914/ccs	950	38.84	39.03	5B
m84073_231201_024147_s2/171249868/ccs	950	38.74	39.90	5B
m84073_231201_024147_s2/193074600/ccs	949	38.88	30.11	5B
m84073_231201_024147_s2/177213465/ccs	949	38.67	40.00	5B
m84073_231201_024147_s2/182261247/ccs	350	44.00	40.00	5B
m84073_231201_024147_s2/182260267/ccs	949	38.78	36.83	5B
m84073_231201_024147_s2/199496094/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/177214468/ccs	951	38.80	39.17	5B
m84073_231201_024147_s2/188354556/ccs	269	38.66	40.00	5B
m84073_231201_024147_s2/199495539/ccs	1217	51.03	34.56	5B
m84073_231201_024147_s2/188354283/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/171250672/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171314970/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/188355358/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/177278971/ccs	978	53.27	22.98	5B
m84073_231201_024147_s2/177278878/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/171316019/ccs	948	38.82	40.00	5B
m84073_231201_024147_s2/171315834/ccs	951	39.01	20.98	5B
m84073_231201_024147_s2/193138975/ccs	948	38.92	40.00	5B
m84073_231201_024147_s2/199497541/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/182325719/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/199560264/ccs	950	38.84	32.85	5B
m84073_231201_024147_s2/199560749/ccs	950	38.84	36.88	5B
m84073_231201_024147_s2/199561794/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/188420967/ccs	463	46.44	29.05	5B
m84073_231201_024147_s2/199562457/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/177280041/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/199562970/ccs	949	38.88	39.99	5B
m84073_231201_024147_s2/199562413/ccs	948	38.92	40.00	5B
m84073_231201_024147_s2/199562266/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/199625820/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/199626250/ccs	949	38.78	39.16	5B
m84073_231201_024147_s2/199562561/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/171379814/ccs	950	38.84	39.90	5B
m84073_231201_024147_s2/171379932/ccs	51	49.02	39.32	5B
m84073_231201_024147_s2/171381055/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/188486133/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/188484990/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/193140658/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/188486262/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/188421816/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/193140633/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/182327036/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/182326823/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182326644/ccs	349	42.41	34.13	5B
m84073_231201_024147_s2/182390292/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/177345495/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/199627377/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/188486659/ccs	950	38.84	31.88	5B
m84073_231201_024147_s2/188487126/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171382193/ccs	948	38.92	21.98	5B
m84073_231201_024147_s2/188487337/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/182392046/ccs	949	38.88	31.99	5B
m84073_231201_024147_s2/171445943/ccs	951	38.80	40.00	5B
m84073_231201_024147_s2/182390950/ccs	951	38.80	40.00	5B
m84073_231201_024147_s2/182390906/ccs	949	38.88	36.87	5B
m84073_231201_024147_s2/182391551/ccs	949	38.78	32.02	5B
m84073_231201_024147_s2/188551170/ccs	589	51.27	40.00	5B
m84073_231201_024147_s2/193205320/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/193205867/ccs	947	38.86	39.99	5B
m84073_231201_024147_s2/177411044/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171446955/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/171446557/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182456058/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/182456663/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/193269908/ccs	84	38.10	37.01	5B
m84073_231201_024147_s2/177475305/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/177476173/ccs	948	38.82	39.17	5B
m84073_231201_024147_s2/199691896/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/199692719/ccs	948	38.82	32.02	5B
m84073_231201_024147_s2/177475507/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/177475881/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/188616030/ccs	949	38.78	39.10	5B
m84073_231201_024147_s2/188616389/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/188617432/ccs	948	38.92	40.00	5B
m84073_231201_024147_s2/171510867/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/177477187/ccs	84	38.10	33.87	5B
m84073_231201_024147_s2/171511951/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/188617856/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/171448146/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171511389/ccs	948	38.71	30.49	5B
m84073_231201_024147_s2/171512136/ccs	1228	51.06	40.00	5B
m84073_231201_024147_s2/182458269/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/171512311/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/199757808/ccs	949	38.78	32.02	5B
m84073_231201_024147_s2/188682694/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/193271287/ccs	949	38.78	38.94	5B
m84073_231201_024147_s2/177542397/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/188683483/ccs	951	38.80	40.00	5B
m84073_231201_024147_s2/193336056/ccs	146	43.15	30.96	5B
m84073_231201_024147_s2/199759240/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/193337014/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/193335732/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/199822445/ccs	349	42.41	29.93	5B
m84073_231201_024147_s2/171513733/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/182523095/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/177607597/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/193401130/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/177608211/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/193402244/ccs	949	38.78	39.99	5B
m84073_231201_024147_s2/177672361/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/193466108/ccs	948	38.92	39.17	5B
m84073_231201_024147_s2/193402695/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/199822692/ccs	949	38.78	36.00	5B
m84073_231201_024147_s2/199823100/ccs	949	38.88	39.83	5B
m84073_231201_024147_s2/199823973/ccs	1227	51.10	39.79	5B
m84073_231201_024147_s2/199823717/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/188748984/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/188748985/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/182586613/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/182587933/ccs	350	42.86	17.25	5B
m84073_231201_024147_s2/182586940/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182588107/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/177673348/ccs	949	38.78	28.11	5B
m84073_231201_024147_s2/199824665/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/193531069/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/193531037/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/193468259/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/199888976/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/199889075/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/177738095/ccs	33	60.61	40.00	5B
m84073_231201_024147_s2/199889061/ccs	950	38.84	23.22	5B
m84073_231201_024147_s2/177737155/ccs	350	44.00	40.00	5B
m84073_231201_024147_s2/182588379/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182589294/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/182589035/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/188814899/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/193532395/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/193533093/ccs	977	53.33	38.11	5B
m84073_231201_024147_s2/193531767/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/193597540/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182652843/ccs	579	46.29	29.94	5B
m84073_231201_024147_s2/182652993/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/199889474/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/193598971/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/199889359/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171644660/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/199890844/ccs	950	38.84	39.91	5B
m84073_231201_024147_s2/199889993/ccs	950	38.95	40.00	5B
m84073_231201_024147_s2/171707836/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/199890497/ccs	1218	51.07	28.33	5B
m84073_231201_024147_s2/193598508/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/193598963/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/193663168/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/193663451/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/171708352/ccs	949	38.78	32.00	5B
m84073_231201_024147_s2/171709785/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/171708688/ccs	1218	51.07	39.34	5B
m84073_231201_024147_s2/171708171/ccs	949	38.88	39.72	5B
m84073_231201_024147_s2/171708321/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/193664446/ccs	947	38.75	39.17	5B
m84073_231201_024147_s2/177805191/ccs	270	38.89	40.00	5B
m84073_231201_024147_s2/171708664/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/171709351/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/199953987/ccs	950	38.74	40.00	5B
m84073_231201_024147_s2/199954211/ccs	949	38.78	36.46	5B
m84073_231201_024147_s2/171710059/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182717880/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/177868606/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/182718647/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/182717650/ccs	949	38.78	39.72	5B
m84073_231201_024147_s2/177868153/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/182782982/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/177870250/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/177870419/ccs	1219	51.11	20.65	5B
m84073_231201_024147_s2/177870561/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/177934256/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/193727785/ccs	949	38.78	23.23	5B
m84073_231201_024147_s2/188945409/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/188945296/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/188944644/ccs	1222	51.06	38.38	5B
m84073_231201_024147_s2/171773180/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/200019186/ccs	349	42.41	39.84	5B
m84073_231201_024147_s2/171772989/ccs	349	42.41	38.62	5B
m84073_231201_024147_s2/171772965/ccs	350	44.00	40.00	5B
m84073_231201_024147_s2/182785240/ccs	819	50.18	40.00	5B
m84073_231201_024147_s2/177936299/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/182785939/ccs	949	38.88	35.56	5B
m84073_231201_024147_s2/182849378/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/193793951/ccs	949	38.78	31.96	5B
m84073_231201_024147_s2/177998962/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/177934982/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/189009471/ccs	950	38.74	40.00	5B
m84073_231201_024147_s2/189010047/ccs	977	53.33	40.00	5B
m84073_231201_024147_s2/193730383/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/182849020/ccs	349	42.41	27.14	5B
m84073_231201_024147_s2/193793195/ccs	950	38.84	39.99	5B
m84073_231201_024147_s2/193729511/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/193793160/ccs	949	38.88	39.90	5B
m84073_231201_024147_s2/189010678/ccs	349	42.41	39.29	5B
m84073_231201_024147_s2/171775042/ccs	949	38.88	39.91	5B
m84073_231201_024147_s2/200021830/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/200021917/ccs	949	38.88	39.99	5B
m84073_231201_024147_s2/189010925/ccs	951	38.80	28.99	5B
m84073_231201_024147_s2/189011343/ccs	949	38.78	39.17	5B
m84073_231201_024147_s2/171775451/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/171775738/ccs	950	38.84	23.52	5B
m84073_231201_024147_s2/177999080/ccs	950	38.74	40.00	5B
m84073_231201_024147_s2/189075145/ccs	948	38.82	36.05	5B
m84073_231201_024147_s2/189011154/ccs	948	38.92	40.00	5B
m84073_231201_024147_s2/177999581/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/177999283/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/200084692/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/189075063/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/171839968/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/189011879/ccs	947	38.86	39.99	5B
m84073_231201_024147_s2/171840112/ccs	950	38.74	40.00	5B
m84073_231201_024147_s2/171839528/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/200086439/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/193794852/ccs	949	38.88	39.90	5B
m84073_231201_024147_s2/182914444/ccs	949	38.78	28.84	5B
m84073_231201_024147_s2/200085598/ccs	351	42.17	25.83	5B
m84073_231201_024147_s2/200085631/ccs	950	38.74	37.04	5B
m84073_231201_024147_s2/193795827/ccs	949	38.88	39.37	5B
m84073_231201_024147_s2/189077116/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/193858700/ccs	349	42.41	37.50	5B
m84073_231201_024147_s2/189076670/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/193860329/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/193858876/ccs	949	38.78	36.83	5B
m84073_231201_024147_s2/193859924/ccs	951	38.80	39.98	5B
m84073_231201_024147_s2/193860083/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/189076544/ccs	949	38.88	39.18	5B
m84073_231201_024147_s2/200087330/ccs	949	38.78	39.18	5B
m84073_231201_024147_s2/200150152/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/193860294/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/200151410/ccs	947	38.86	40.00	5B
m84073_231201_024147_s2/189141854/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/189141025/ccs	349	42.41	21.06	5B
m84073_231201_024147_s2/189141911/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171841445/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171904080/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/178065559/ccs	349	42.41	27.98	5B
m84073_231201_024147_s2/178130009/ccs	350	42.57	28.07	5B
m84073_231201_024147_s2/171905538/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/182916180/ccs	949	38.78	39.99	5B
m84073_231201_024147_s2/182916702/ccs	348	42.53	38.04	5B
m84073_231201_024147_s2/178130832/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/178132046/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/178131934/ccs	948	38.82	28.46	5B
m84073_231201_024147_s2/193925698/ccs	350	42.57	40.00	5B
m84073_231201_024147_s2/193989719/ccs	949	38.88	36.21	5B
m84073_231201_024147_s2/189206024/ccs	589	51.44	40.00	5B
m84073_231201_024147_s2/193926634/ccs	949	38.78	39.96	5B
m84073_231201_024147_s2/189142671/ccs	949	38.78	39.99	5B
m84073_231201_024147_s2/178131450/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/178131729/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/200152883/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/178196541/ccs	330	44.24	27.73	5B
m84073_231201_024147_s2/178197061/ccs	270	38.15	40.00	5B
m84073_231201_024147_s2/171970765/ccs	950	38.74	39.91	5B
m84073_231201_024147_s2/171971686/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/171971435/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/171971027/ccs	589	51.44	40.00	5B
m84073_231201_024147_s2/189208155/ccs	949	38.88	39.96	5B
m84073_231201_024147_s2/193990600/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/189271371/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/189272563/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/189272743/ccs	1087	49.13	23.47	5B
m84073_231201_024147_s2/178263005/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/178327083/ccs	949	38.78	39.18	5B
m84073_231201_024147_s2/178263144/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/189272530/ccs	949	38.78	39.91	5B
m84073_231201_024147_s2/200282358/ccs	948	38.82	30.21	5B
m84073_231201_024147_s2/200281508/ccs	950	38.84	39.99	5B
m84073_231201_024147_s2/183047212/ccs	951	38.80	39.91	5B
m84073_231201_024147_s2/183046437/ccs	977	53.33	40.00	5B
m84073_231201_024147_s2/183047610/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/194055718/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/171972091/ccs	589	51.44	40.00	5B
m84073_231201_024147_s2/194055739/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/189273685/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/189337295/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/189273924/ccs	951	38.91	40.00	5B
m84073_231201_024147_s2/189402251/ccs	949	38.88	29.37	5B
m84073_231201_024147_s2/189402170/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/194058037/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/200346797/ccs	977	53.33	40.00	5B
m84073_231201_024147_s2/178329407/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/194120898/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/189338930/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/200283280/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/189402139/ccs	330	44.55	39.40	5B
m84073_231201_024147_s2/200347014/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/183111206/ccs	350	42.57	40.00	5B
m84073_231201_024147_s2/178393194/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/178394048/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/172038029/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/172100637/ccs	948	38.71	40.00	5B
m84073_231201_024147_s2/194121136/ccs	949	38.78	33.57	5B
m84073_231201_024147_s2/178394666/ccs	900	38.67	36.19	5B
m84073_231201_024147_s2/178458428/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/194121551/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/178394776/ccs	948	38.82	24.77	5B
m84073_231201_024147_s2/194122703/ccs	349	42.41	40.00	5B
